Body 174 : 2916.210309	-2388.295481	0.000000	|	0.879561	-0.963690	0.000000
Body 175 : 17177.660343	14031.549050	0.000000	|	5.625201	4.605166	0.000000
Body 176 : -1228.634634	925.563327	0.000000	|	-0.984553	-0.417474	0.000000
Body 177 : -14652.621500	-9176.620710	0.000000	|	-5.337099	-3.320016	0.000000
Body 178 : 2262.088548	89.935711	0.000000	|	0.385344	-0.497657	0.000000
Body 179 : 5719.478082	118.378652	0.000000	|	2.359265	-0.354878	0.000000
Body 180 : 3615.581743	1770.965682	0.000000	|	1.080637	0.498862	0.000000
Body 181 : 14544.905415	9890.642609	0.000000	|	5.115117	3.424456	0.000000
Body 182 : -470664.617391	-1383121.760061	0.000000	|	-160.088592	-469.950439	0.000000
Body 183 : 1297.470153	-1551.921673	0.000000	|	0.347477	-0.818554	0.000000
Body 184 : 13041.305190	32672.113021	0.000000	|	4.571308	11.609151	0.000000
Body 185 : -2188.065378	-1021.616794	0.000000	|	-0.912239	-0.541958	0.000000
Body 186 : -1508.281197	-970.788597	0.000000	|	-0.896598	-0.432611	0.000000
Body 187 : 920.679766	239.691558	0.000000	|	0.237523	-0.023074	0.000000
Body 188 : 1896.880876	-133.957813	0.000000	|	0.525600	-0.065349	0.000000
Body 189 : -31845.290145	-16123.128483	0.000000	|	-11.853560	-6.178099	0.000000
Body 190 : 2274.164742	-4440.368099	0.000000	|	0.805905	-1.834906	0.000000
Body 191 : 223.702043	245.672650	0.000000	|	0.056640	-0.246627	0.000000
Body 192 : 10447.215624	6005.042521	0.000000	|	3.301412	2.041615	0.000000
Body 193 : 30496.601782	21450.033583	0.000000	|	10.120075	7.060150	0.000000
Body 194 : -26394.032067	-31671.803021	0.000000	|	-9.063123	-10.902162	0.000000
Body 195 : 1021.327059	-12.915154	0.000000	|	0.016362	-0.143281	0.000000
Body 196 : -2103.736141	1252.403640	0.000000	|	-0.910958	-0.009892	0.000000
Body 197 : -741.888974	1721.351922	0.000000	|	-0.357405	0.471722	0.000000
Body 198 : 10996.889367	30643.769149	0.000000	|	3.529127	10.340059	0.000000
Body 199 : -1035.328398	5369.723481	0.000000	|	-0.328734	1.624852	0.000000
Body 200 : 5070.497374	1919.637473	0.000000	|	1.679353	0.660434	0.000000
Body 201 : -7550.205756	-12233.267886	0.000000	|	-3.126426	-4.937779	0.000000
Body 202 : 635.797557	4392.879955	0.000000	|	0.061250	1.467057	0.000000
Body 203 : 94.061277	2426.922839	0.000000	|	-0.066467	0.669385	0.000000
Body 204 : 1773.637558	-2578.165269	0.000000	|	0.361232	-0.757682	0.000000
Body 205 : -11774.601742	-1834.587301	0.000000	|	-3.940673	-0.783122	0.000000
Body 206 : 1317.870639	7350.063546	0.000000	|	0.305097	2.157211	0.000000
Body 207 : -7088.461605	-2728.547861	0.000000	|	-2.963720	-1.202398	0.000000
Body 208 : -33304.251179	-16353.455380	0.000000	|	-11.447430	-5.556825	0.000000
Body 209 : -10299.939245	3642.145760	0.000000	|	-3.556007	1.032506	0.000000
Body 210 : 33961.056795	-37571.886787	0.000000	|	11.175741	-12.676707	0.000000
Body 211 : -388.218559	525.607667	0.000000	|	-0.080334	-0.028239	0.000000
Body 212 : -2694.015501	8345.325509	0.000000	|	-0.938523	2.822354	0.000000
Body 213 : 1884.286819	7569.399437	0.000000	|	0.420538	2.402489	0.000000
Body 214 : -3693.090218	7744.858480	0.000000	|	-1.269608	2.376481	0.000000
Body 215 : 2161.746381	2953.823614	0.000000	|	0.582445	0.740246	0.000000
Body 216 : 547336.548031	-387483.895540	0.000000	|	183.318275	-130.021325	0.000000
Body 217 : -20848.387608	3890.477191	0.000000	|	-7.024428	1.296933	0.000000
Body 218 : 1958.128416	-2166.511669	0.000000	|	0.523844	-0.860615	0.000000
Body 219 : -7851.112033	1973.834466	0.000000	|	-2.861170	0.438942	0.000000
Body 220 : 3026.544993	-48.378380	0.000000	|	0.894956	-0.032959	0.000000
Body 221 : 5774.032622	-6482.024255	0.000000	|	1.949039	-2.455802	0.000000
Body 222 : -717.449807	-112.798926	0.000000	|	-0.445521	-0.258383	0.000000
Body 223 : 3952.298511	-152.701088	0.000000	|	1.344391	-0.092886	0.000000
Body 224 : -2895.098983	1283.530569	0.000000	|	-1.172302	0.399656	0.000000
Body 225 : -2032.704896	-1985.706334	0.000000	|	-0.917343	-0.929253	0.000000
Body 226 : -7244.200037	5952.738457	0.000000	|	-2.662579	1.816304	0.000000
Body 227 : -3647.647346	210.507106	0.000000	|	-1.211111	-0.122066	0.000000
Body 228 : 525.034837	599.122334	0.000000	|	0.125687	-0.044684	0.000000
Body 229 : 8047.184187	13303.298132	0.000000	|	2.588696	4.562567	0.000000
Body 230 : -11715.020540	-1234.060744	0.000000	|	-4.160943	-0.420042	0.000000
Body 231 : 17894.191943	-58374.146032	0.000000	|	5.969439	-19.718685	0.000000
Body 232 : -9663.778378	-40407.590296	0.000000	|	-3.313682	-13.708232	0.000000
Body 233 : -458.481609	-1464.804758	0.000000	|	-0.387570	-0.653869	0.000000
Body 234 : -32451.918516	36562.500880	0.000000	|	-11.073034	12.161083	0.000000
Body 235 : 1296.149294	2510.947965	0.000000	|	0.282110	0.858231	0.000000
Body 236 : 420.666010	1397.940796	0.000000	|	-1.455455	-1.238031	0.000000
Body 237 : 2304.302131	-2023.586775	0.000000	|	0.609296	-0.652084	0.000000
Body 238 : -1639.873160	2528.069512	0.000000	|	-1.156853	1.275883	0.000000
Body 239 : 183.297451	-1509.031879	0.000000	|	-0.557185	-0.804135	0.000000
Body 240 : 14205.703375	1468.229095	0.000000	|	4.754248	0.279205	0.000000
Body 241 : 6982.882495	-12887.496512	0.000000	|	2.158860	-4.498846	0.000000
Body 242 : -1396.696969	-3622.585384	0.000000	|	-0.572983	-1.249882	0.000000
Body 243 : 3275.524337	18812.388642	0.000000	|	1.023078	6.634381	0.000000
Body 244 : -7283.866044	-18034.632042	0.000000	|	-2.758568	-6.364835	0.000000
Body 245 : 2384.959805	2171.814193	0.000000	|	0.770040	0.522238	0.000000
Body 246 : -11430.886049	-3909.840775	0.000000	|	-4.587720	-1.680524	0.000000
Body 247 : -1122.821841	7665.433898	0.000000	|	-0.604235	2.500457	0.000000
Body 248 : 11329.541434	-584.816504	0.000000	|	3.700450	-0.174363	0.000000
Body 249 : -8421.277235	60176.198993	0.000000	|	-3.135654	21.127334	0.000000
Body 250 : -13875.774219	10530.293504	0.000000	|	-4.874285	3.332368	0.000000
Body 251 : -20801.865962	-136.103508	0.000000	|	-7.199080	-0.039923	0.000000
Body 252 : 1988.814778	1966.278760	0.000000	|	0.561457	0.744535	0.000000
Body 253 : -4093.818772	-12134.099103	0.000000	|	-1.532338	-4.135421	0.000000
Body 254 : 2454.853247	345.572019	0.000000	|	0.993152	0.280561	0.000000
